archetype,market_id,day_ordinal,day_utc,day_start_utc,day_end_exclusive_utc,day_start_block,day_end_block_exclusive,status,opening_event_sequence,closing_event_sequence,opening_total_supply_assets,opening_total_supply_shares,opening_total_borrow_assets,opening_total_borrow_shares,opening_total_collateral_assets,closing_total_supply_assets,closing_total_supply_shares,closing_total_borrow_assets,closing_total_borrow_shares,closing_total_collateral_assets,total_event_count,supply_event_count,withdraw_event_count,borrow_event_count,repay_event_count,supply_collateral_event_count,withdraw_collateral_event_count,liquidate_event_count,accrue_interest_event_count,supply_assets_in,supply_shares_minted,withdraw_assets_out,withdraw_shares_burned,borrow_assets_out,borrow_shares_minted,repay_assets_in,repay_shares_burned,collateral_assets_in,collateral_assets_withdrawn,accrued_interest_assets,accrued_fee_shares,liquidation_repaid_assets,liquidation_repaid_shares,liquidation_seized_collateral_assets,liquidation_bad_debt_assets,liquidation_bad_debt_shares,first_event_block,last_event_block
accepted_drip_market,0xd91052003758145cc53615895c0ce2081c7080b661dbab5652c2b8433b248c2d,190,2026-01-15,2026-01-15T00:00:00Z,2026-01-16T00:00:00Z,421434838,421780442,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xd91052003758145cc53615895c0ce2081c7080b661dbab5652c2b8433b248c2d,191,2026-01-16,2026-01-16T00:00:00Z,2026-01-17T00:00:00Z,421780442,422126026,active,0,7,0,0,0,0,0,1001000,1001000000000,1000000,1000000000000,3809361251086108160,7,2,0,1,0,1,0,0,3,1001000,1001000000000,0,0,1000000,1000000000000,0,0,3809361251086108160,0,0,0,0,0,0,0,0,422073679,422073700
accepted_drip_market,0xd91052003758145cc53615895c0ce2081c7080b661dbab5652c2b8433b248c2d,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,47,52,13564001396,13526635574155897,7781810477,7758633539574006,8944803405251086108160,19414471466,19359577092223512,11782799635,11746369858915872,13696454994251086108160,5,1,0,1,0,1,0,0,2,5849480912,5832941518067615,0,0,4000000000,3987736319341866,0,0,4751651589000000000000,0,989158,0,0,0,0,0,0,425691733,425755451
accepted_drip_market,0xd91052003758145cc53615895c0ce2081c7080b661dbab5652c2b8433b248c2d,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,1660,1660,831136814,797240261442478,831136814,792587503956872,1911769199674004704872,831136814,797240261442478,831136814,792587503956872,1911769199674004704872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xde895fd4a9d1ca693485fcfc2ee47d8c3b47f810bbce3c965c60d97b855d4ed2,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xde895fd4a9d1ca693485fcfc2ee47d8c3b47f810bbce3c965c60d97b855d4ed2,160,2025-12-16,2025-12-16T00:00:00Z,2025-12-17T00:00:00Z,411058751,411405053,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xde895fd4a9d1ca693485fcfc2ee47d8c3b47f810bbce3c965c60d97b855d4ed2,161,2025-12-17,2025-12-17T00:00:00Z,2025-12-18T00:00:00Z,411405053,411751136,active,0,7,0,0,0,0,0,1001000,1001000000000,1000000,1000000000000,3693312344406035456,7,2,0,1,0,1,0,0,3,1001000,1001000000000,0,0,1000000,1000000000000,0,0,3693312344406035456,0,0,0,0,0,0,0,0,411561449,411561461
accepted_drip_market,0xde895fd4a9d1ca693485fcfc2ee47d8c3b47f810bbce3c965c60d97b855d4ed2,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,258,263,398492784021,396855415357522138,358643506441,356929120896997869,357493506943147219687425,397452980581,395802439577082996,303661069151,302194711902443034,302193506943147219687425,5,0,1,0,1,0,1,0,2,0,0,1057366150,1052975780439142,0,0,55000000000,54734408994554835,0,55300000000000000000000,17562710,0,0,0,0,0,0,425755451,425758667
accepted_drip_market,0xde895fd4a9d1ca693485fcfc2ee47d8c3b47f810bbce3c965c60d97b855d4ed2,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,8989,8991,177716104797,174287168626416369,150611360061,147305048383052922,164041326778027426382300,177810986099,174287168729335503,150706241258,147305048383052922,164041326778027426382300,2,1,0,0,0,0,0,0,1,105,102919134,0,0,0,0,0,0,0,0,94881197,0,0,0,0,0,0,495580923,495580923
accepted_drip_market,0xe0432ceb599fbe41defbd62fe8e914824af9d891a0a92c39de7063176c8e480b,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xe0432ceb599fbe41defbd62fe8e914824af9d891a0a92c39de7063176c8e480b,174,2025-12-30,2025-12-30T00:00:00Z,2025-12-31T00:00:00Z,415901817,416247974,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xe0432ceb599fbe41defbd62fe8e914824af9d891a0a92c39de7063176c8e480b,175,2025-12-31,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,416247974,416593974,active,0,9,0,0,0,0,0,1001095,1001000000000,890095,890010448997,1241882141331918,9,2,0,1,1,1,0,0,4,1001000,1001000000000,0,0,1000000,1000000000000,110000,109989551003,1241882141331918,0,95,0,0,0,0,0,0,416405803,416481162
accepted_drip_market,0xe0432ceb599fbe41defbd62fe8e914824af9d891a0a92c39de7063176c8e480b,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,123,125,1085467,1083290302727,892146,890010448997,1241882141331918,1046925,1044760141407,892214,890010448997,1241882141331918,2,0,1,0,0,0,0,0,1,0,0,38610,38530161320,0,0,0,0,0,0,68,0,0,0,0,0,0,425755451,425755451
accepted_drip_market,0xe0432ceb599fbe41defbd62fe8e914824af9d891a0a92c39de7063176c8e480b,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,3114,3147,1850378218606,1816828584561229852,1567563887702,1535190007029772479,1208782452004493974686,2298627622728,2256763140954918110,1567721541176,1535190007029772479,1208782452004493974686,33,9,9,0,0,0,0,0,15,548390431154,538409838016876950,100298680506,98475281623188692,0,0,0,0,0,0,157653474,0,0,0,0,0,0,495309142,495643005
accepted_drip_market,0xe0de6b571ec913ada63d5327f70c8849ea2363d47f44a190e8fb489db07fee1e,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xe0de6b571ec913ada63d5327f70c8849ea2363d47f44a190e8fb489db07fee1e,49,2025-08-27,2025-08-27T00:00:00Z,2025-08-28T00:00:00Z,372653657,372999830,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xe0de6b571ec913ada63d5327f70c8849ea2363d47f44a190e8fb489db07fee1e,50,2025-08-28,2025-08-28T00:00:00Z,2025-08-29T00:00:00Z,372999830,373346016,active,0,5,0,0,0,0,0,25000,25000000000,25000,25000000000,500000000000000000,5,1,0,1,0,1,0,0,2,25000,25000000000,0,0,25000,25000000000,0,0,500000000000000000,0,0,0,0,0,0,0,0,373175746,373175800
accepted_drip_market,0xe0de6b571ec913ada63d5327f70c8849ea2363d47f44a190e8fb489db07fee1e,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,14202,14255,28367800,27757287774579,25843273,25222284845053,69268190110328819875,28158554,27549898423269,25846037,25222284845053,69268190110328819875,53,6,8,0,0,0,0,0,39,1082385,1059058622370,1294395,1266447973680,0,0,0,0,0,0,2764,0,0,0,0,0,0,425582329,425916691
accepted_drip_market,0xe0de6b571ec913ada63d5327f70c8849ea2363d47f44a190e8fb489db07fee1e,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,15238,15238,24068175,23488245497594,11382584,11068507028877,40560479874469247037,24068175,23488245497594,11382584,11068507028877,40560479874469247037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xe23e15ddd552eb148045e3f4b74e71f4923bc6bea6e5bda0a4cf89a0cecd1a3b,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xe23e15ddd552eb148045e3f4b74e71f4923bc6bea6e5bda0a4cf89a0cecd1a3b,190,2026-01-15,2026-01-15T00:00:00Z,2026-01-16T00:00:00Z,421434838,421780442,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xe23e15ddd552eb148045e3f4b74e71f4923bc6bea6e5bda0a4cf89a0cecd1a3b,191,2026-01-16,2026-01-16T00:00:00Z,2026-01-17T00:00:00Z,421780442,422126026,active,0,7,0,0,0,0,0,1001000,1001000000000,1000000,1000000000000,3809361251086108160,7,2,0,1,0,1,0,0,3,1001000,1001000000000,0,0,1000000,1000000000000,0,0,3809361251086108160,0,0,0,0,0,0,0,0,422074217,422074235
accepted_drip_market,0xe23e15ddd552eb148045e3f4b74e71f4923bc6bea6e5bda0a4cf89a0cecd1a3b,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,267,289,1183959,1180585637868,1003063,1000000000000,3809361251086108160,1171234,1167791006352,1003187,1000000000000,3809361251086108160,22,4,7,0,0,0,0,0,11,309177,308289641131,322026,321084272647,0,0,0,0,0,0,124,0,0,0,0,0,0,425582329,425914401
accepted_drip_market,0xe23e15ddd552eb148045e3f4b74e71f4923bc6bea6e5bda0a4cf89a0cecd1a3b,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,6347,6347,1358910,1001003209640,0,0,200000000,1358910,1001003209640,0,0,200000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,8,2025-07-17,2025-07-17T00:00:00Z,2025-07-18T00:00:00Z,358466906,358813157,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,9,2025-07-18,2025-07-18T00:00:00Z,2025-07-19T00:00:00Z,358813157,359159396,active,0,5,0,0,0,0,0,1000000,1000000000000,1000000,1000000000000,2000,5,1,0,1,0,1,0,0,2,1000000,1000000000000,0,0,1000000,1000000000000,0,0,2000,0,0,0,0,0,0,0,0,358879973,358879999
accepted_drip_market,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,6848,6868,1846040160567,1739681767025787559,1532795373330,1435203995533874175,2705396701,1755104001437,1653888034496656075,1533817480718,1436060504965016400,2707460765,20,5,1,2,1,2,0,0,9,1123660,1058885792933,91044590178,85794791414924417,915000000,856696684257151,200000,187253114926,2064064,0,107307388,0,0,0,0,0,0,425623215,425797413
accepted_drip_market,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,15101,15120,763830399816,708148352706937420,666992485337,613023628633088047,1967440328,763954013925,708149121978674561,669412791915,615134862464196986,1974780123,19,1,1,2,4,3,0,0,8,1017383,943066114504,187490,173794377363,2620000000,2407572641357839,322477638,296338810248900,7339795,0,122784216,0,0,0,0,0,0,495468276,495582509
accepted_drip_market,0xef62d07c7e29c3864feb6de8945edd82688a2ea558de5a44dc795ad1eb1d9853,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xef62d07c7e29c3864feb6de8945edd82688a2ea558de5a44dc795ad1eb1d9853,179,2026-01-04,2026-01-04T00:00:00Z,2026-01-05T00:00:00Z,417630985,417976670,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xef62d07c7e29c3864feb6de8945edd82688a2ea558de5a44dc795ad1eb1d9853,180,2026-01-05,2026-01-05T00:00:00Z,2026-01-06T00:00:00Z,417976670,418322870,active,0,7,0,0,0,0,0,1001000,1001000000000,1000000,1000000000000,3810401857668561920,7,2,0,1,0,1,0,0,3,1001000,1001000000000,0,0,1000000,1000000000000,0,0,3810401857668561920,0,0,0,0,0,0,0,0,418109925,418109946
accepted_drip_market,0xef62d07c7e29c3864feb6de8945edd82688a2ea558de5a44dc795ad1eb1d9853,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,132,134,1203969949690,1198554179200129706,830557377710,826413660378632162,897183955774648187765545,1146213861458,1140987543221224072,830631610684,826413660378632162,897183955774648187765545,2,0,1,0,0,0,0,0,1,0,0,57830321206,57566635978905634,0,0,0,0,0,0,74232974,0,0,0,0,0,0,425755451,425755451
accepted_drip_market,0xef62d07c7e29c3864feb6de8945edd82688a2ea558de5a44dc795ad1eb1d9853,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,2358,2358,575666600495,563559139830253245,483124751449,471638900946815916,496957184256681034985824,575666600495,563559139830253245,483124751449,471638900946815916,496957184256681034985824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xf4ab212f6fcc943e2669cb6307fa4b608b0418ac5255c100e58394822157785c,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xf4ab212f6fcc943e2669cb6307fa4b608b0418ac5255c100e58394822157785c,61,2025-09-08,2025-09-08T00:00:00Z,2025-09-09T00:00:00Z,376805343,377151398,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xf4ab212f6fcc943e2669cb6307fa4b608b0418ac5255c100e58394822157785c,62,2025-09-09,2025-09-09T00:00:00Z,2025-09-10T00:00:00Z,377151398,377497272,active,0,5,0,0,0,0,0,25000,25000000000,25000,25000000000,500000000000000000,5,1,0,1,0,1,0,0,2,25000,25000000000,0,0,25000,25000000000,0,0,500000000000000000,0,0,0,0,0,0,0,0,377370292,377370342
accepted_drip_market,0xf4ab212f6fcc943e2669cb6307fa4b608b0418ac5255c100e58394822157785c,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,35786,36191,194538827584,188645586794066381,166447445638,160714874457046438,209514220351023144890735,182693044580,177139427835439912,166468586982,160714874457046438,209514220351023144890735,405,155,54,0,0,0,0,0,196,1775553826370,1721687548957150953,1787420750718,1733193707915777422,0,0,0,0,0,0,21141344,0,0,0,0,0,0,425583326,425924128
accepted_drip_market,0xf4ab212f6fcc943e2669cb6307fa4b608b0418ac5255c100e58394822157785c,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,52338,52338,2420389411,2231115147856329,2230163723,2034274525649000,2722159887457298949217,2420389411,2231115147856329,2230163723,2034274525649000,2722159887457298949217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
dedicated_syrupusdc,0xf86f3edd6f16cd8211f4d206866dc4ecd41be6211063ac11f8508e1b7112ef40,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
dedicated_syrupusdc,0xf86f3edd6f16cd8211f4d206866dc4ecd41be6211063ac11f8508e1b7112ef40,50,2025-08-28,2025-08-28T00:00:00Z,2025-08-29T00:00:00Z,372999830,373346016,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
dedicated_syrupusdc,0xf86f3edd6f16cd8211f4d206866dc4ecd41be6211063ac11f8508e1b7112ef40,51,2025-08-29,2025-08-29T00:00:00Z,2025-08-30T00:00:00Z,373346016,373692235,active,0,5,0,0,0,0,0,1000000,1000000000000,1000000,1000000000000,3567459,5,1,0,1,0,1,0,0,2,1000000,1000000000000,0,0,1000000,1000000000000,0,0,3567459,0,0,0,0,0,0,0,0,373644710,373644722
dedicated_syrupusdc,0xf86f3edd6f16cd8211f4d206866dc4ecd41be6211063ac11f8508e1b7112ef40,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,111078,111892,39818379951524,39088093826892099541,35228522461601,34504558041806229284,35076755656530,40222062012195,39480373192859178209,36717786178450,35959088772545987942,36277829944880,814,219,179,10,0,10,1,0,395,14596441462570,14327965015090419040,14196918328748,13935685649123340372,1485104790000,1454530730739758658,0,0,1401074288350,200000000000,4158926849,0,0,0,0,0,0,425582329,425926563
dedicated_syrupusdc,0xf86f3edd6f16cd8211f4d206866dc4ecd41be6211063ac11f8508e1b7112ef40,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,182471,182549,46660201940,44944946773870574,43452097259,41641712820816773,48253219869,60761059311,58520538872801281,43457779513,41641712820816773,48253219869,78,20,18,0,0,0,0,0,40,121179560086,116712889363592048,107084384969,103137297264661341,0,0,0,0,0,0,5682254,0,0,0,0,0,0,495311688,495580901
accepted_drip_market,0xff608e5881ccba3859006b3c01e377314384c3d661d684c3e8b6354146e62155,0,2025-07-09,2025-07-09T13:00:00Z,2025-07-10T00:00:00Z,355887376,356045737,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xff608e5881ccba3859006b3c01e377314384c3d661d684c3e8b6354146e62155,166,2025-12-22,2025-12-22T00:00:00Z,2025-12-23T00:00:00Z,413134558,413480920,inactive_pre_first_scoped_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
accepted_drip_market,0xff608e5881ccba3859006b3c01e377314384c3d661d684c3e8b6354146e62155,167,2025-12-23,2025-12-23T00:00:00Z,2025-12-24T00:00:00Z,413480920,413827466,active,0,7,0,0,0,0,0,1001000,1001000000000,1000000,1000000000000,4021171,7,2,0,1,0,1,0,0,3,1001000,1001000000000,0,0,1000000,1000000000000,0,0,4021171,0,0,0,0,0,0,0,0,413589985,413589996
accepted_drip_market,0xff608e5881ccba3859006b3c01e377314384c3d661d684c3e8b6354146e62155,202,2026-01-27,2026-01-27T00:00:00Z,2026-01-28T00:00:00Z,425581371,425927717,active,131,133,1218883,1213947983215,1004622,1000000000000,4021171,1175894,1171060018915,1004698,1000000000000,4021171,2,0,1,0,0,0,0,0,1,0,0,43065,42887964300,0,0,0,0,0,0,76,0,0,0,0,0,0,425755451,425755451
accepted_drip_market,0xff608e5881ccba3859006b3c01e377314384c3d661d684c3e8b6354146e62155,404,2026-08-17,2026-08-17T00:00:00Z,2026-08-18T00:00:00Z,495303648,495647034,active,6803,6803,2659824,1004778121641,2649548,1000000000000,4021171,2659824,1004778121641,2649548,1000000000000,4021171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
