block_number,transaction_index,log_index,transaction_hash,family,market_id,owner,caller,assets,shares,interest,fee_shares,repaid_assets,repaid_shares,seized_assets,bad_debt_assets,bad_debt_shares,topics_json,data
464214183,2,4,0x3a73d1a3b30a2311bdb7d8100efb223885199142402c8cf291b6f5c8ca8d9e69,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xf0ca3f8fa2bff0e69fa4c72a5a6b3ec27bc1e0a6,0x9954afb60bb5a222714c478ac86990f221788b88,66000,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x000000000000000000000000f0ca3f8fa2bff0e69fa4c72a5a6b3ec27bc1e0a6""]",0x00000000000000000000000000000000000000000000000000000000000101d0
464218668,2,1,0x4d5441d7ab41e59d2d128395eae93d1fbb5c3fbb3878929ef8d99e8c3357319d,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,11726546,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003925b1bd0000000000000000000000000000000000000000000000000000000000b2eed20000000000000000000000000000000000000000000000000000000000000000
464218668,2,2,0x4d5441d7ab41e59d2d128395eae93d1fbb5c3fbb3878929ef8d99e8c3357319d,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xf0ca3f8fa2bff0e69fa4c72a5a6b3ec27bc1e0a6,0x9954afb60bb5a222714c478ac86990f221788b88,30000000,27799048257583,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000f0ca3f8fa2bff0e69fa4c72a5a6b3ec27bc1e0a6"",""0x000000000000000000000000f0ca3f8fa2bff0e69fa4c72a5a6b3ec27bc1e0a6""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b880000000000000000000000000000000000000000000000000000000001c9c380000000000000000000000000000000000000000000000000000019487865802f
464313271,3,3,0xefc94a12811c550a4a7ea939aad0db6049bd5064ef11627d30b5c6e2c4780ca6,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,44087531,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000390ee8b40000000000000000000000000000000000000000000000000000000002a0b8eb0000000000000000000000000000000000000000000000000000000000000000
464313271,3,4,0xefc94a12811c550a4a7ea939aad0db6049bd5064ef11627d30b5c6e2c4780ca6,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xa19fea954dcfa48b7c02b0d8d561905e61e57b5c,0x9954afb60bb5a222714c478ac86990f221788b88,4000000000,3706455545238773,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000a19fea954dcfa48b7c02b0d8d561905e61e57b5c"",""0x000000000000000000000000a19fea954dcfa48b7c02b0d8d561905e61e57b5c""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b8800000000000000000000000000000000000000000000000000000000ee6b2800000000000000000000000000000000000000000000000000000d2b006e2654f5
464359926,3,12,0x655685339e65c60c7393cb2d3793baedbe32ee600001969ba886a18c9dd65df0,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,21865814,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x00000000000000000000000000000000000000000000000000000000390a45eb00000000000000000000000000000000000000000000000000000000014da5560000000000000000000000000000000000000000000000000000000000000000
464359926,3,13,0x655685339e65c60c7393cb2d3793baedbe32ee600001969ba886a18c9dd65df0,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xdfdb41c414be0be7ee14d67c8c3d04a0e05ef95d,0x9954afb60bb5a222714c478ac86990f221788b88,10000000,9266034653307,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000dfdb41c414be0be7ee14d67c8c3d04a0e05ef95d"",""0x000000000000000000000000dfdb41c414be0be7ee14d67c8c3d04a0e05ef95d""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b8800000000000000000000000000000000000000000000000000000000009896800000000000000000000000000000000000000000000000000000086d6ab4387b
464360238,3,14,0x805e4aa72f8a9bef65977cc94418f86ca66c03f3bf14b7203e1586d458b7e101,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0xdfdb41c414be0be7ee14d67c8c3d04a0e05ef95d,0x9954afb60bb5a222714c478ac86990f221788b88,13060,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x000000000000000000000000dfdb41c414be0be7ee14d67c8c3d04a0e05ef95d""]",0x0000000000000000000000000000000000000000000000000000000000003304
464397876,5,4,0x3fba42e0d70a849ffcc38f1ebc846cb5d74a9cc36fcfecab185934f740801c7a,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,17688617,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x0000000000000000000000000000000000000000000000000000000038fa96c000000000000000000000000000000000000000000000000000000000010de8290000000000000000000000000000000000000000000000000000000000000000
464397876,5,5,0x3fba42e0d70a849ffcc38f1ebc846cb5d74a9cc36fcfecab185934f740801c7a,Withdraw,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x288e6877607c30eed9d4bac634a8d0eec64a8d36,0x288e6877607c30eed9d4bac634a8d0eec64a8d36,120613902004,112624857259913001,,,,,,,,"[""0xa56fc0ad5702ec05ce63666221f796fb62437c32db1aa1aa075fc6484cf58fbf"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000288e6877607c30eed9d4bac634a8d0eec64a8d36"",""0x000000000000000000000000288e6877607c30eed9d4bac634a8d0eec64a8d36""]",0x000000000000000000000000288e6877607c30eed9d4bac634a8d0eec64a8d360000000000000000000000000000000000000000000000000000001c152616b400000000000000000000000000000000000000000000000001901fb601db2f29
464489480,1,4,0x16b944f09f025c1bd162e0fdb04bc847c36ffc4d59ad4742ab5c32d4e582a2d8,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede,0x9954afb60bb5a222714c478ac86990f221788b88,10000000,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede""]",0x0000000000000000000000000000000000000000000000000000000000989680
464489480,1,10,0x16b944f09f025c1bd162e0fdb04bc847c36ffc4d59ad4742ab5c32d4e582a2d8,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,44353411,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003b40e6a10000000000000000000000000000000000000000000000000000000002a4c7830000000000000000000000000000000000000000000000000000000000000000
464489480,1,11,0x16b944f09f025c1bd162e0fdb04bc847c36ffc4d59ad4742ab5c32d4e582a2d8,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede,0x9954afb60bb5a222714c478ac86990f221788b88,4000000000,3706295593153357,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b8800000000000000000000000000000000000000000000000000000000ee6b2800000000000000000000000000000000000000000000000000000d2adb3043334d
464491137,4,16,0x1359cb7a6d8391c5f1014b638834b082d953a3ddf1d653d8b2913c00da14b948,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede,0x9954afb60bb5a222714c478ac86990f221788b88,10000000,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede""]",0x0000000000000000000000000000000000000000000000000000000000989680
464491137,4,20,0x1359cb7a6d8391c5f1014b638834b082d953a3ddf1d653d8b2913c00da14b948,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,802911,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003b54c67200000000000000000000000000000000000000000000000000000000000c405f0000000000000000000000000000000000000000000000000000000000000000
464491137,4,21,0x1359cb7a6d8391c5f1014b638834b082d953a3ddf1d653d8b2913c00da14b948,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede,0x9954afb60bb5a222714c478ac86990f221788b88,6000000000,5559441098683123,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b880000000000000000000000000000000000000000000000000000000165a0bc000000000000000000000000000000000000000000000000000013c0483fd632f3
464491926,6,7,0x342c177f7a0fedcd765280a0eee5bdd295d0ba9311853fa979c66f446a7fa05b,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede,0x9954afb60bb5a222714c478ac86990f221788b88,10000000,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede""]",0x0000000000000000000000000000000000000000000000000000000000989680
464491926,6,11,0x342c177f7a0fedcd765280a0eee5bdd295d0ba9311853fa979c66f446a7fa05b,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,384119,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003b77b200000000000000000000000000000000000000000000000000000000000005dc770000000000000000000000000000000000000000000000000000000000000000
464491926,6,12,0x342c177f7a0fedcd765280a0eee5bdd295d0ba9311853fa979c66f446a7fa05b,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede,0x9954afb60bb5a222714c478ac86990f221788b88,5000000000,4632866671661446,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88000000000000000000000000000000000000000000000000000000012a05f2000000000000000000000000000000000000000000000000000010759154419186
464492622,7,20,0xaa1ef7a8c28ed923e25eff94b41c5b8c2e02ece0ac6e6514568639aff1d07b28,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede,0x9954afb60bb5a222714c478ac86990f221788b88,9080419,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede""]",0x00000000000000000000000000000000000000000000000000000000008a8e63
464492622,7,24,0xaa1ef7a8c28ed923e25eff94b41c5b8c2e02ece0ac6e6514568639aff1d07b28,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,340792,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003b94d34900000000000000000000000000000000000000000000000000000000000533380000000000000000000000000000000000000000000000000000000000000000
464492622,7,25,0xaa1ef7a8c28ed923e25eff94b41c5b8c2e02ece0ac6e6514568639aff1d07b28,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede,0x9954afb60bb5a222714c478ac86990f221788b88,3200000000,2965034154148982,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede"",""0x0000000000000000000000007b044a9f7faa8c8c9356a994e9f9a5a3c7e27ede""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b8800000000000000000000000000000000000000000000000000000000bebc2000000000000000000000000000000000000000000000000000000a88aecf814476
464499474,4,13,0xeeb794d836e1a958898552f9b2ae16e23fbb89d596399278f41e6646da94dddd,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,3360687,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000003ba7690500000000000000000000000000000000000000000000000000000000003347af0000000000000000000000000000000000000000000000000000000000000000
464499474,4,14,0xeeb794d836e1a958898552f9b2ae16e23fbb89d596399278f41e6646da94dddd,Withdraw,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x4739e2c293bdcd835829aa7c5d7fbdee93565d1a,0x4739e2c293bdcd835829aa7c5d7fbdee93565d1a,15136189836,14133303196620501,,,,,,,,"[""0xa56fc0ad5702ec05ce63666221f796fb62437c32db1aa1aa075fc6484cf58fbf"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000004739e2c293bdcd835829aa7c5d7fbdee93565d1a"",""0x0000000000000000000000004739e2c293bdcd835829aa7c5d7fbdee93565d1a""]",0x0000000000000000000000004739e2c293bdcd835829aa7c5d7fbdee93565d1a00000000000000000000000000000000000000000000000000000003862fed8c0000000000000000000000000000000000000000000000000032362a148996d5
464502526,4,8,0x6a0b836ef0b973c27c97e87f96b3bab1342312dd6aff0d84d4d19bfa00bf1c48,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x4b15f6afe90542bcd9984c988d2bcb4dc4831b3e,0x9954afb60bb5a222714c478ac86990f221788b88,37396,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x0000000000000000000000004b15f6afe90542bcd9984c988d2bcb4dc4831b3e""]",0x0000000000000000000000000000000000000000000000000000000000009214
464503134,4,26,0x03b86e84db164e5b29f960c1b584834500db3e20a91ebfc25e8a57c1f3201581,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,1984716,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x0000000000000000000000000000000000000000000000000000000041e0ac0400000000000000000000000000000000000000000000000000000000001e48cc0000000000000000000000000000000000000000000000000000000000000000
464503134,4,27,0x03b86e84db164e5b29f960c1b584834500db3e20a91ebfc25e8a57c1f3201581,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x4b15f6afe90542bcd9984c988d2bcb4dc4831b3e,0x9954afb60bb5a222714c478ac86990f221788b88,7100000,6578651611141,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000004b15f6afe90542bcd9984c988d2bcb4dc4831b3e"",""0x0000000000000000000000004b15f6afe90542bcd9984c988d2bcb4dc4831b3e""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b8800000000000000000000000000000000000000000000000000000000006c5660000000000000000000000000000000000000000000000000000005fbb6314005
464504056,2,12,0xc66b8f098932d23b6cfbbbf3cbb9f1f4ff413b47a2b58fd5e6ce0133f12ccf29,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,498953,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x0000000000000000000000000000000000000000000000000000000041e2bb7c0000000000000000000000000000000000000000000000000000000000079d090000000000000000000000000000000000000000000000000000000000000000
464504056,2,13,0xc66b8f098932d23b6cfbbbf3cbb9f1f4ff413b47a2b58fd5e6ce0133f12ccf29,Supply,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x2281961480216653529a03d6ce03ee6b8cdf564e,0x2281961480216653529a03d6ce03ee6b8cdf564e,17901182,16715074683394,,,,,,,,"[""0xedf8870433c83823eb071d3df1caa8d008f12f6440918c20d75a3602cda30fe0"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000002281961480216653529a03d6ce03ee6b8cdf564e"",""0x0000000000000000000000002281961480216653529a03d6ce03ee6b8cdf564e""]",0x000000000000000000000000000000000000000000000000000000000111267e00000000000000000000000000000000000000000000000000000f33c816c202
464575729,2,11,0xe297da2227b67661ceca588f367710343a934b00207e20f4ee9aa8bf1fa45f1a,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,38981995,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x0000000000000000000000000000000000000000000000000000000041e78f6d000000000000000000000000000000000000000000000000000000000252d16b0000000000000000000000000000000000000000000000000000000000000000
464575729,2,12,0xe297da2227b67661ceca588f367710343a934b00207e20f4ee9aa8bf1fa45f1a,Supply,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x139250cdb310d657eac506c7c7fc6acde34af1ec,0x139250cdb310d657eac506c7c7fc6acde34af1ec,63909897,59674245702985,,,,,,,,"[""0xedf8870433c83823eb071d3df1caa8d008f12f6440918c20d75a3602cda30fe0"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000139250cdb310d657eac506c7c7fc6acde34af1ec"",""0x000000000000000000000000139250cdb310d657eac506c7c7fc6acde34af1ec""]",0x0000000000000000000000000000000000000000000000000000000003cf300900000000000000000000000000000000000000000000000000003645fe37a549
464575729,2,16,0xe297da2227b67661ceca588f367710343a934b00207e20f4ee9aa8bf1fa45f1a,Supply,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x139250cdb310d657eac506c7c7fc6acde34af1ec,0x139250cdb310d657eac506c7c7fc6acde34af1ec,2782,2597621954,,,,,,,,"[""0xedf8870433c83823eb071d3df1caa8d008f12f6440918c20d75a3602cda30fe0"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x000000000000000000000000139250cdb310d657eac506c7c7fc6acde34af1ec"",""0x000000000000000000000000139250cdb310d657eac506c7c7fc6acde34af1ec""]",0x0000000000000000000000000000000000000000000000000000000000000ade000000000000000000000000000000000000000000000000000000009ad490c2
464748088,1,4,0xfd7779a6d349d622bad166498158bf611d544783fad14e3dab429c7fd3536341,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x52f61fbf072bc7b8c7831b6e75a1b5b9822f514f,0x9954afb60bb5a222714c478ac86990f221788b88,600000,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x00000000000000000000000052f61fbf072bc7b8c7831b6e75a1b5b9822f514f""]",0x00000000000000000000000000000000000000000000000000000000000927c0
464748088,1,8,0xfd7779a6d349d622bad166498158bf611d544783fad14e3dab429c7fd3536341,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,93643595,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x0000000000000000000000000000000000000000000000000000000041f7a980000000000000000000000000000000000000000000000000000000000594e34b0000000000000000000000000000000000000000000000000000000000000000
464748088,1,9,0xfd7779a6d349d622bad166498158bf611d544783fad14e3dab429c7fd3536341,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x52f61fbf072bc7b8c7831b6e75a1b5b9822f514f,0x9954afb60bb5a222714c478ac86990f221788b88,200000000,185301560455514,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x00000000000000000000000052f61fbf072bc7b8c7831b6e75a1b5b9822f514f"",""0x00000000000000000000000052f61fbf072bc7b8c7831b6e75a1b5b9822f514f""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88000000000000000000000000000000000000000000000000000000000bebc2000000000000000000000000000000000000000000000000000000a887e1aff15a
464750925,1,4,0x406d29da70a88f5323d180539f3534d31eecbc3ca31a504a14357924efba4cda,SupplyCollateral,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7df929d0b792a409dc9baf691d0ccd2da46c01fa,0x9954afb60bb5a222714c478ac86990f221788b88,20000,,,,,,,,,"[""0xa3b9472a1399e17e123f3c2e6586c23e504184d504de59cdaa2b375e880c6184"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b88"",""0x0000000000000000000000007df929d0b792a409dc9baf691d0ccd2da46c01fa""]",0x0000000000000000000000000000000000000000000000000000000000004e20
464750925,1,10,0x406d29da70a88f5323d180539f3534d31eecbc3ca31a504a14357924efba4cda,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,1548272,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000004237b9b00000000000000000000000000000000000000000000000000000000000179ff00000000000000000000000000000000000000000000000000000000000000000
464750925,1,11,0x406d29da70a88f5323d180539f3534d31eecbc3ca31a504a14357924efba4cda,Borrow,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,0x7df929d0b792a409dc9baf691d0ccd2da46c01fa,0x9954afb60bb5a222714c478ac86990f221788b88,5000000,4632535357369,,,,,,,,"[""0x570954540bed6b1304a87dfe815a5eda4a648f7097a16240dcd85c9b5fd42a43"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868"",""0x0000000000000000000000007df929d0b792a409dc9baf691d0ccd2da46c01fa"",""0x0000000000000000000000007df929d0b792a409dc9baf691d0ccd2da46c01fa""]",0x0000000000000000000000009954afb60bb5a222714c478ac86990f221788b8800000000000000000000000000000000000000000000000000000000004c4b4000000000000000000000000000000000000000000000000000000436989fd7b9
464755232,1,5,0x10c45e4543298e64fa373d709cf100f4455815d1b8251e19e801e39e2b2954af,AccrueInterest,0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868,,,,,2346670,0,,,,,,"[""0x9d9bd501d0657d7dfe415f779a620a62b78bc508ddc0891fbbd8b7ac0f8fce87"",""0xed06d9e82d7c35ca80d3983194e15462a96202bd875800af18183321f4611868""]",0x000000000000000000000000000000000000000000000000000000004239a5be000000000000000000000000000000000000000000000000000000000023ceae0000000000000000000000000000000000000000000000000000000000000000
